trial_number,value,state,datetime_start,datetime_complete,duration,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki
15,22.143205642700195,1,2025-08-26 15:12:19.425755,2025-08-26 15:12:19.450859,0.025104,166.81110587500274,10.691406559467028,205.9786818078285,0.49908999001830767,1647.6019619482126,219.93160547450378,0.2616634288324258,0.19284248183326597
16,22.4692325592041,1,2025-08-26 15:12:19.451860,2025-08-26 15:12:19.477013,0.025153,164.92844681924342,9.21751439282081,225.03995038920982,0.42390386164819477,1710.3270481511813,196.7462136756184,0.223587946451974,0.13195593534638028
17,26.11272621154785,1,2025-08-26 15:12:19.478013,2025-08-26 15:12:19.503568,0.025555,172.4507434144856,14.209119426604087,198.6007385656185,0.3719691024672517,1777.5828655755656,181.85183262593807,0.27277252047674944,0.31300887630165863
18,22.269655227661133,1,2025-08-26 15:12:19.503568,2025-08-26 15:12:19.529212,0.025644,170.54657440871813,5.069299134017437,171.98367858224722,0.4502295628521579,1632.698455345062,213.4159432590851,0.10242166655827681,0.17975036969117414
19,24.47759246826172,1,2025-08-26 15:12:19.529212,2025-08-26 15:12:19.555919,0.026707,163.69681300010805,12.280074312459064,189.0843654765257,0.47392523929257124,1779.6542928000317,208.20128442057728,0.2200354696980898,0.2332543964309863
20,23.365638732910156,1,2025-08-26 15:12:19.555919,2025-08-26 15:12:19.582372,0.026453,196.54279762939333,16.785034356836757,205.07404910738182,0.4141960733442953,1712.5337210446442,202.1948128058969,0.27523590580784885,0.12706717090182348
21,22.143205642700195,1,2025-08-26 15:12:19.582372,2025-08-26 15:12:19.610601,0.028229,160.31748066496888,10.988720205813902,214.28804000070738,0.4476561067531407,1601.4275904421377,216.1200124144412,0.2985279109837357,0.10441222613623856
22,22.143205642700195,1,2025-08-26 15:12:19.610601,2025-08-26 15:12:19.638739,0.028138,160.1642667797911,10.01116897725588,213.32404193982612,0.4431804651279952,1623.603832090034,216.74596512569724,0.2927535181545642,0.12470736739919061
23,22.0606632232666,1,2025-08-26 15:12:19.638739,2025-08-26 15:12:19.664924,0.026185,164.3059116672019,11.96045549570424,220.5965250788209,0.4631036797110733,1653.3489526000722,209.72452430215375,0.24386436206273393,0.10321226755635389
24,22.691482543945312,1,2025-08-26 15:12:19.665927,2025-08-26 15:12:19.692502,0.026575,169.87356093418762,19.92563615869559,230.9032506183545,0.4599299748321371,1665.070144723433,211.5899419089738,0.23854834002233413,0.16671228382500963
25,22.0606632232666,1,2025-08-26 15:12:19.692502,2025-08-26 15:12:19.720151,0.027649,165.33348764483114,12.086257583525999,247.98207048306864,0.4829759004470693,1654.7186353324216,214.82573491470387,0.19442305363533363,0.13639666794245411
26,22.0606632232666,1,2025-08-26 15:12:19.721154,2025-08-26 15:12:19.747801,0.026647,164.81295241362645,12.008690950826162,247.33607023382163,0.4874517819877121,1667.6458779301263,208.67554531291802,0.19878737335975336,0.14545830437065455
27,22.691482543945312,1,2025-08-26 15:12:19.747801,2025-08-26 15:12:19.776849,0.029048,164.87051482676236,13.930955500235227,248.67229066426464,0.4892817005100892,1660.2719071079846,207.1887742524981,0.20298902273972752,0.13615264792125809
28,22.801410675048828,1,2025-08-26 15:12:19.776849,2025-08-26 15:12:19.806471,0.029622,175.85207339966334,12.065478339833145,249.12085266959159,0.47865381630049014,1721.8677270756154,196.32232711970371,0.20052702993812846,0.1820480152803119
29,22.691482543945312,1,2025-08-26 15:12:19.806471,2025-08-26 15:12:19.835335,0.028864,164.16372020146957,15.42088213613989,240.8959376051293,0.48579167643013504,1689.9048507285206,208.68656453076113,0.1240848323977287,0.22737370663368037
30,21.99983024597168,1,2025-08-26 15:12:19.835335,2025-08-26 15:12:19.869017,0.033682,170.60959683749198,12.096102290699982,234.93744544912136,0.46434956179107983,1651.0574787503795,204.39821694391335,0.20030402068168252,0.33754367236126087
31,22.0606632232666,1,2025-08-26 15:12:19.870520,2025-08-26 15:12:19.901715,0.031195,170.88758441066872,12.65177928548843,234.7805230021178,0.463818692714613,1646.4573174622305,204.32703660204155,0.19876028419217967,0.29316059662941774
32,21.88034439086914,1,2025-08-26 15:12:19.901715,2025-08-26 15:12:19.931375,0.02966,166.71997670517075,11.999362388698565,242.2227768326799,0.46624821568937347,1681.1173678748207,204.70667651537445,0.23832727256751068,0.35436670121596486
33,22.51116371154785,1,2025-08-26 15:12:19.931375,2025-08-26 15:12:19.965261,0.033886,167.3530245603865,13.483157707628976,241.870836668204,0.46543394148168143,1684.4578623608109,204.88026681814299,0.23599856660478616,0.357526416297209
34,22.376712799072266,1,2025-08-26 15:12:19.966263,2025-08-26 15:12:19.994362,0.028099,174.50040272260534,9.359173599800148,224.8204964529118,0.41410641573511436,1624.3480684398482,202.21090517124517,0.23872575482285519,0.3310905886797035
35,22.082372665405273,1,2025-08-26 15:12:19.994362,2025-08-26 15:12:20.022492,0.02813,169.04144258931876,8.24951988898389,234.79409937630186,0.45706907398937285,1643.8293109409217,197.85180535641763,0.21555220760625915,0.34098536916207783
36,22.465362548828125,1,2025-08-26 15:12:20.023023,2025-08-26 15:12:20.050645,0.027622,180.3133878023301,11.844031641004877,243.7547618203275,0.3728232211362642,1701.9969954478495,211.44058447950366,0.18464699667236062,0.2635230740820421
37,23.607568740844727,1,2025-08-26 15:12:20.050645,2025-08-26 15:12:20.078759,0.028114,162.83575960015048,10.211347202414675,228.80718611324264,0.4711861786201692,1766.5868637291348,205.15658984103095,0.17468003120477404,0.3517782308102825
38,22.63064956665039,1,2025-08-26 15:12:20.080261,2025-08-26 15:12:20.107394,0.027133,166.13133376032437,13.151953950530181,236.72406942043926,0.43054858782036765,1676.0737788095403,200.12670125158226,0.21089066803443338,0.3081228351771533
39,22.40848159790039,1,2025-08-26 15:12:20.107394,2025-08-26 15:12:20.136531,0.029137,183.1818060987782,8.237758817102545,217.75241815314143,0.48266733031399545,1652.354246325155,203.33552090669264,0.18604777333346026,0.36967072163286774
40,25.212167739868164,1,2025-08-26 15:12:20.136531,2025-08-26 15:12:20.165199,0.028668,177.37478295214137,15.133524787320738,243.46074916902973,0.4116512267193507,1731.0008789616609,194.55985964047952,0.2306859736739643,0.32026678437375766
41,22.143205642700195,1,2025-08-26 15:12:20.165199,2025-08-26 15:12:20.193826,0.028627,165.23452005868185,11.78193542526585,246.1762840015735,0.49314934344170075,1671.2711276599757,209.5272089770313,0.19075304887329825,0.21557985612755282
42,22.186203002929688,1,2025-08-26 15:12:20.193826,2025-08-26 15:12:20.222428,0.028602,172.0770701601774,12.770024304774637,238.36736138379226,0.4787626695394261,1622.0932607159066,206.2801737822317,0.24708788575893548,0.14549024894139356
43,21.962886810302734,1,2025-08-26 15:12:20.222957,2025-08-26 15:12:20.250545,0.027588,168.7330376932244,11.531538028943793,246.0394236479458,0.30161771108158103,1700.1541258323891,211.36273317007732,0.17389782737586668,0.399161311364149
44,22.04147720336914,1,2025-08-26 15:12:20.250545,2025-08-26 15:12:20.279189,0.028644,169.09662085349407,10.19011543575092,232.4843696887697,0.3020395962482016,1704.7640250559887,215.07459998949832,0.1700244566321021,0.3983363674839214
45,22.04147720336914,1,2025-08-26 15:12:20.280189,2025-08-26 15:12:20.307373,0.027184,169.04205666220696,9.9456651315784,226.36809087641822,0.3010862155695275,1700.8023588264014,211.45556821103003,0.14800520201506745,0.3930767663574202
46,23.796566009521484,1,2025-08-26 15:12:20.308875,2025-08-26 15:12:20.337541,0.028666,174.19921218317413,9.725892512472711,230.79792487845833,0.3057151548545794,1753.9732418808762,211.02698801558657,0.14246802125817987,0.3991379413789825
47,21.962886810302734,1,2025-08-26 15:12:20.338045,2025-08-26 15:12:20.366687,0.028642,169.2275274626885,7.450331425605534,238.12121755916257,0.3170279962075044,1699.5804224908584,214.63801975648138,0.16204226711376657,0.3994080398959692
48,22.94251251220703,1,2025-08-26 15:12:20.366687,2025-08-26 15:12:20.394305,0.027618,176.86421817775118,7.897143036829592,238.80245156896524,0.32056032380776156,1727.102567832858,214.840281923243,0.16691509563565152,0.36902728591913336
49,23.41952896118164,1,2025-08-26 15:12:20.395807,2025-08-26 15:12:20.423990,0.028183,192.73227333375715,6.647702714957896,234.98846055409544,0.31673887991344446,1749.561963494374,213.4438366227191,0.13180066049556213,0.3787645161171041
50,22.372211456298828,1,2025-08-26 15:12:20.423990,2025-08-26 15:12:20.452167,0.028177,171.9819659233867,5.688436677200663,232.4617072246247,0.34603710931980447,1714.5440689966385,206.21094132753169,0.1649895554245121,0.3587896068559827
51,21.962886810302734,1,2025-08-26 15:12:20.452167,2025-08-26 15:12:20.481768,0.029601,169.01110428617142,7.44949140243981,226.45988757998532,0.3003959826331981,1697.2018029550948,217.7477706377942,0.1515344088467319,0.39944688243022675
52,22.011821746826172,1,2025-08-26 15:12:20.481768,2025-08-26 15:12:20.510870,0.029102,168.90206641724896,8.729362918618964,244.48076340628856,0.3123825219968043,1695.0688104530789,218.459847802867,0.11616256595875205,0.38911891169292645
53,22.306161880493164,1,2025-08-26 15:12:20.510870,2025-08-26 15:12:20.540504,0.029634,173.5275318287029,7.305185038286634,243.58367598052823,0.3382126297669735,1691.7713559972674,217.59453109750038,0.10199656114197367,0.37926114268487293
54,22.011821746826172,1,2025-08-26 15:12:20.540504,2025-08-26 15:12:20.570645,0.030141,167.83658106880716,8.716627865033916,239.78894712067998,0.31445203172062586,1680.4763188506352,219.1173499551315,0.11754818301798646,0.3875486263532297
55,26.740522384643555,1,2025-08-26 15:12:20.571648,2025-08-26 15:12:20.600834,0.029186,171.16913524406144,5.8531829034268625,226.77326816381105,0.3548641816171044,1894.5858631085557,219.069074439221,0.07529009308484805,0.3426553438079758
56,22.892900466918945,1,2025-08-26 15:12:20.600834,2025-08-26 15:12:20.632001,0.031167,162.8023538122618,7.186870165785262,245.29596682804765,0.328367986167761,1736.3501292874216,218.15920843900753,0.10744810064130514,0.36725619574668517
57,22.011821746826172,1,2025-08-26 15:12:20.632001,2025-08-26 15:12:20.660695,0.028694,168.25371971918796,7.728086508247886,237.6014255219671,0.30851749007310414,1696.7404607471508,215.74940606362517,0.09215258098854492,0.38855294100354876
58,26.05318260192871,1,2025-08-26 15:12:20.662198,2025-08-26 15:12:20.691807,0.029609,170.1810484851815,6.101883685433747,221.52939172114068,0.32415278476518883,1807.0449090203545,212.83206656069407,0.1485768189961374,0.34402478406979436
59,22.372211456298828,1,2025-08-26 15:12:20.692309,2025-08-26 15:12:20.721476,0.029167,166.64501435650897,7.5070291651296905,242.34455881300536,0.31038059203045637,1714.4544176790087,216.60430435851282,0.15888057682832915,0.369859097322074
60,22.376712799072266,1,2025-08-26 15:12:20.722476,2025-08-26 15:12:20.752145,0.029669,175.66786193381054,11.243685843629574,209.2411308313769,0.338377310468214,1678.5910728563451,198.92936833710704,0.1337927350495903,0.33006467118287647
61,22.011821746826172,1,2025-08-26 15:12:20.752145,2025-08-26 15:12:20.781772,0.029627,167.97326505886787,8.83209730490304,238.06371133957316,0.32222731424940826,1682.1789751114227,218.88903863272793,0.1182975815251969,0.3856413856405205
62,22.011821746826172,1,2025-08-26 15:12:20.781772,2025-08-26 15:12:20.812405,0.030633,166.7931530331254,9.208895878387096,241.13576687559572,0.3151015285236166,1638.9274944513274,219.8983148002019,0.08336840016114849,0.38800171243594467
63,22.306161880493164,1,2025-08-26 15:12:20.812924,2025-08-26 15:12:20.842536,0.029612,178.82299183113994,8.851326410512105,246.07576995834793,0.313463197122936,1662.1131763500275,217.61817283131944,0.11416766631983379,0.37810039829717756
64,22.015621185302734,1,2025-08-26 15:12:20.842536,2025-08-26 15:12:20.873684,0.031148,172.84601170064022,8.408265128505867,233.59063341034815,0.3301888015325853,1695.3779960944992,214.55622694433234,0.1566908474516647,0.3599642421037478
65,21.962886810302734,1,2025-08-26 15:12:20.873684,2025-08-26 15:12:20.903343,0.029659,162.11441813559776,6.955971677392216,249.69168128148118,0.36321981399133396,1674.8883883704639,212.60511614546218,0.17924184434845997,0.39140371534455787
66,21.962886810302734,1,2025-08-26 15:12:20.903343,2025-08-26 15:12:20.934036,0.030693,161.8450568683918,6.814456686281291,248.2693788776579,0.36356579201449835,1671.8122706944387,212.39843460495936,0.17588985930690063,0.39831661077231695
67,22.478443145751953,1,2025-08-26 15:12:20.934036,2025-08-26 15:12:20.964672,0.030636,161.73981283213962,5.2995708392335406,249.2556963524039,0.3812924919072365,1721.141934945521,207.33302210843544,0.17939514180471683,0.3954490400673657
68,21.962886810302734,1,2025-08-26 15:12:20.964672,2025-08-26 15:12:20.994271,0.029599,162.89512489220343,6.428720226287101,249.0978933383633,0.3593407211083391,1612.1857308582423,212.52186774379527,0.17630652380412828,0.39868289312869026
69,21.962886810302734,1,2025-08-26 15:12:20.994271,2025-08-26 15:12:21.023938,0.029667,161.11956124134434,6.341695226420589,248.06307445520903,0.35692849417841954,1614.3786141728026,212.18531312063004,0.1727004448774848,0.37360979127345945
70,21.962886810302734,1,2025-08-26 15:12:21.023938,2025-08-26 15:12:21.054537,0.030599,163.14372981433056,6.812913963311578,247.31646449933933,0.39331352181703805,1633.7225632434347,213.96191780320058,0.20806168298351313,0.3995719068707657
71,21.962886810302734,1,2025-08-26 15:12:21.054537,2025-08-26 15:12:21.084703,0.030166,161.86269523142698,6.39446095620096,249.18265062719118,0.3594132081049043,1608.12303617198,212.4377034086789,0.17684047277588796,0.37688207931009154
72,21.962886810302734,1,2025-08-26 15:12:21.084703,2025-08-26 15:12:21.114347,0.029644,160.84699050930405,6.28363050401514,249.6806071708874,0.36296413676607436,1613.3128454308971,210.40468624689768,0.17109915204207687,0.35221800595743197
73,26.725557327270508,1,2025-08-26 15:12:21.114347,2025-08-26 15:12:21.144471,0.030124,163.55575718227928,5.52471916594424,246.07810647322515,0.3508317871380433,1862.4937881668382,209.26057479571008,0.16287663456246868,0.37022580396360344
74,21.962886810302734,1,2025-08-26 15:12:21.144471,2025-08-26 15:12:21.174149,0.029678,160.11264819214222,7.118065209011366,241.17299772870032,0.3675272605174252,1614.981439541842,211.9621572413787,0.15583151702663242,0.38156560560652064
75,21.962886810302734,1,2025-08-26 15:12:21.175150,2025-08-26 15:12:21.204792,0.029642,162.16837785831243,5.022002155737836,244.2897881566663,0.3755997101624743,1630.2519983564719,216.14911458184048,0.19161499494624248,0.3633050423090307
76,22.51116371154785,1,2025-08-26 15:12:21.204792,2025-08-26 15:12:21.234462,0.02967,165.9234037956656,16.344214298033144,246.75798852219006,0.34101189868658593,1661.2415435080222,208.02311886246392,0.14200007396751138,0.3934469557337091
77,21.962886810302734,1,2025-08-26 15:12:21.235465,2025-08-26 15:12:21.264576,0.029111,164.49266515725554,6.064471247691522,239.96632342712073,0.3877459126489433,1674.1227235422953,210.60085658979892,0.18226168091675915,0.37500750079645495
78,21.962886810302734,1,2025-08-26 15:12:21.264576,2025-08-26 15:12:21.294181,0.029605,161.12335445773405,6.729162242421756,236.56655850871675,0.38075972970285044,1687.7628732803237,213.6716800303641,0.26282317527441,0.34932005698212965
79,22.28899574279785,1,2025-08-26 15:12:21.294181,2025-08-26 15:12:21.323889,0.029708,187.9280200775091,7.737285747626363,199.4244745730635,0.3510089239100875,1639.515946470071,212.87307469141106,0.13405783111878233,0.39984846843016275
80,23.469938278198242,1,2025-08-26 15:12:21.323889,2025-08-26 15:12:21.354573,0.030684,163.75969116995094,6.9833667490233955,242.55736017460308,0.4016878331282953,1709.4233746547145,180.44566621335747,0.1510353537813545,0.387386648909324
81,21.962886810302734,1,2025-08-26 15:12:21.354573,2025-08-26 15:12:21.384138,0.029565,163.08261340031325,6.711244383629994,249.7838117171317,0.3965453005547196,1630.042814864692,214.16011166284846,0.20548093017082528,0.3998634139191678
82,21.962886810302734,1,2025-08-26 15:12:21.385137,2025-08-26 15:12:21.414752,0.029615,165.68663516912088,7.9114642296203845,245.7987469228088,0.39199287328211946,1616.983627530246,215.72718036435845,0.22550251131737833,0.39168462716473906
83,21.962886810302734,1,2025-08-26 15:12:21.414752,2025-08-26 15:12:21.443321,0.028569,162.45395945468732,6.442194911279711,247.08036723154652,0.36616617847489596,1669.514289182901,212.0163078086877,0.2099647063042699,0.3822001019645589
84,21.962886810302734,1,2025-08-26 15:12:21.444321,2025-08-26 15:12:21.473976,0.029655,163.9137343727382,7.018591778886908,248.13877483051832,0.3003504096952379,1608.0692004936482,213.5882506315631,0.18865235093080612,0.37450086555981565
85,21.962886810302734,1,2025-08-26 15:12:21.473976,2025-08-26 15:12:21.503543,0.029567,161.00027867177835,5.827807351886524,242.49448144178248,0.40529213598976693,1638.6738089922294,214.51723159536297,0.17341980902911416,0.38413726454372726
86,22.39369773864746,1,2025-08-26 15:12:21.503543,2025-08-26 15:12:21.532620,0.029077,166.90717940154337,18.28051374269132,161.2026378859756,0.4232075825431275,1658.8844964253833,216.92560115237933,0.28095167385600117,0.3997434362819745
87,23.932395935058594,1,2025-08-26 15:12:21.533620,2025-08-26 15:12:21.563306,0.029686,165.4905397627549,10.578670243690096,181.65154125475706,0.3578859596613817,1647.292106786846,187.95601627624777,0.16495248957850486,0.2789226644293706
88,22.159887313842773,1,2025-08-26 15:12:21.563306,2025-08-26 15:12:21.593237,0.029931,162.92471930943407,7.419339268997981,169.51806657685955,0.3057574616341349,1602.6900746461022,201.38236193366947,0.1799853798538562,0.3633993364461007
89,22.04147720336914,1,2025-08-26 15:12:21.594238,2025-08-26 15:12:21.623874,0.029636,164.75455728654023,11.489824191054439,244.48397607185174,0.38075881267757894,1705.1035731610973,209.86928097242694,0.19608961819566856,0.39047984999581575
90,21.962886810302734,1,2025-08-26 15:12:21.623874,2025-08-26 15:12:21.653454,0.02958,160.06822331977259,5.481821039481208,239.26564906491097,0.34748011114930677,1624.100557946249,211.07369614401188,0.21840995066004615,0.3724572104283452
91,21.962886810302734,1,2025-08-26 15:12:21.653956,2025-08-26 15:12:21.683637,0.029681,162.26733651521235,6.28839128751132,249.98842065026287,0.36307858436087326,1609.3401816845314,212.1881034224688,0.17880975671551155,0.3787581886985515
92,21.962886810302734,1,2025-08-26 15:12:21.683637,2025-08-26 15:12:21.714305,0.030668,161.82764558343138,6.772201553396412,246.6354400010594,0.35704464130280444,1600.4270554907114,212.5144687651551,0.15970489014109512,0.3933539083716258
93,21.962886810302734,1,2025-08-26 15:12:21.714305,2025-08-26 15:12:21.744411,0.030106,161.35316500597352,8.128291228693266,248.63933527891913,0.3719003127430421,1620.9502012415946,215.43716666344463,0.17054509233360646,0.3549470976079439
94,21.962886810302734,1,2025-08-26 15:12:21.744411,2025-08-26 15:12:21.774606,0.030195,163.60634571663002,6.025539923900581,247.4697735190634,0.3603454762429758,1633.758164860126,208.72157286872695,0.1747826512400637,0.3827866314277863
95,22.51116371154785,1,2025-08-26 15:12:21.775108,2025-08-26 15:12:21.804260,0.029152,166.29050962063914,13.580585021133835,244.14486028133672,0.34287581315083016,1686.6753076211216,213.86493450787574,0.1851035257307839,0.36428262447821047
96,21.962886810302734,1,2025-08-26 15:12:21.805769,2025-08-26 15:12:21.835384,0.029615,169.6001835318874,7.487248898305566,241.85595931472224,0.36632926413889855,1655.7319406935658,212.83021755494156,0.19397123560019075,0.39264897857123093
97,22.143205642700195,1,2025-08-26 15:12:21.835384,2025-08-26 15:12:21.865519,0.030135,161.7137311249805,6.456035466034527,247.86055207518112,0.332988355345658,1610.293804944216,210.72628083384723,0.1523883187722887,0.24356002593860712
98,21.962886810302734,1,2025-08-26 15:12:21.865519,2025-08-26 15:12:21.895636,0.030117,164.58334880079474,5.322333564178781,229.14821628339456,0.3535441724483968,1673.3753848152057,216.98942752569073,0.2057610764848738,0.37509981725276176
99,22.80455207824707,1,2025-08-26 15:12:21.895636,2025-08-26 15:12:21.925271,0.029635,199.42440198297155,8.508419800887518,236.13195740820802,0.3183324404544555,1722.3614694338912,207.31521727136735,0.16927350575982816,0.39990531894243936
100,21.962886810302734,1,2025-08-26 15:12:21.925271,2025-08-26 15:12:21.955908,0.030637,167.27237327724325,6.821685168776235,239.62197479668276,0.4326177746217115,1629.253032278917,214.7970208876973,0.17791814605049766,0.38589486381159976
101,21.962886810302734,1,2025-08-26 15:12:21.956410,2025-08-26 15:12:21.987108,0.030698,160.7020970716747,6.360354905755634,249.984091295711,0.3616424431059263,1619.2543202339918,210.4772702014283,0.14459511576378226,0.35476587367812507
102,21.962886810302734,1,2025-08-26 15:12:21.987108,2025-08-26 15:12:22.017259,0.030151,161.00432156798493,6.140868840682806,245.32473434655415,0.36824443194252365,1612.2076395560273,211.46411561616898,0.16290040757099158,0.3935310138898242
103,21.962886810302734,1,2025-08-26 15:12:22.017259,2025-08-26 15:12:22.047899,0.03064,171.46975719009308,7.278126514461614,243.51727238756908,0.37414210535080855,1614.7210197181366,209.64051193784164,0.18550979729224312,0.34721485690703235
104,21.962886810302734,1,2025-08-26 15:12:22.047899,2025-08-26 15:12:22.078064,0.030165,163.0055240178236,5.681166173388598,249.99460354982122,0.3250109350237231,1644.4481046441285,213.0131904011488,0.17036268628924855,0.3794370767966386
105,21.962886810302734,1,2025-08-26 15:12:22.078064,2025-08-26 15:12:22.107702,0.029638,160.02340537365552,7.687284966741276,247.79922830936027,0.37744644046398507,1665.4077911143563,215.28584928461754,0.15625438672205533,0.3356622114016628
106,21.962886810302734,1,2025-08-26 15:12:22.109204,2025-08-26 15:12:22.138846,0.029642,162.33057344068584,6.44697094179469,245.28598939608392,0.3885863168298727,1698.851241539627,210.398354146732,0.18939651981533429,0.3668515563528139
107,21.88034439086914,1,2025-08-26 15:12:22.139849,2025-08-26 15:12:22.169032,0.029183,168.52253000037229,12.431426036075086,241.75609575802275,0.30577143882710367,1626.892025015377,205.41105535787202,0.17522476397465994,0.32142630224013197
108,21.88034439086914,1,2025-08-26 15:12:22.169032,2025-08-26 15:12:22.200176,0.031144,168.68119931390052,12.585078360397747,240.82079925502683,0.3046175120472187,1634.3838953076865,205.5379258913084,0.16275383405679614,0.37390782241390985
109,22.691482543945312,1,2025-08-26 15:12:22.200176,2025-08-26 15:12:22.230775,0.030599,168.60107565235265,14.460836403869216,240.87089867760983,0.30539727162486713,1635.1533272791048,204.95296773181008,0.13908938683994237,0.294167987372943
110,21.99983024597168,1,2025-08-26 15:12:22.231779,2025-08-26 15:12:22.262575,0.030796,170.1106844031315,12.429929025789846,237.67282249495736,0.3101963312892295,1626.9710258258262,203.78976377035139,0.1628529690512206,0.3848067447193282
111,21.962886810302734,1,2025-08-26 15:12:22.262575,2025-08-26 15:12:22.293806,0.031231,168.46178563795982,11.65125985526097,241.88696322159683,0.3018721933544428,1650.533979659923,206.21911798025772,0.17584336565323486,0.32254903141252655
112,22.005884170532227,1,2025-08-26 15:12:22.293806,2025-08-26 15:12:22.324480,0.030674,169.49376286754512,12.803852848680297,243.28785604123587,0.30647111574015723,1690.586918230907,208.2540498558658,0.15255013111502302,0.39380167351586626
113,22.51116371154785,1,2025-08-26 15:12:22.324480,2025-08-26 15:12:22.356164,0.031684,165.6079222016208,13.423277278156345,233.1924976604489,0.31794385098010614,1605.484516812422,205.6913419186138,0.1669245324776278,0.3763974154365741
114,21.99983024597168,1,2025-08-26 15:12:22.356164,2025-08-26 15:12:22.387273,0.031109,167.27070335115155,12.316749802675297,246.0635089536834,0.3113835822973991,1677.221580305947,201.78992029339483,0.18167084341688686,0.37169390367269023
115,22.63064956665039,1,2025-08-26 15:12:22.387273,2025-08-26 15:12:22.418950,0.031677,164.15986488607342,14.022736472914287,247.98396579450798,0.3338888670300323,1642.1917016651607,202.77214884840092,0.16022531630190906,0.38879589462845526
116,22.545686721801758,1,2025-08-26 15:12:22.418950,2025-08-26 15:12:22.455997,0.037047,170.62911019024295,13.079492578731113,191.82713810174636,0.3000419223347433,1707.2505838811646,207.02509155038985,0.23111323840699885,0.35920041706767075
117,21.962886810302734,1,2025-08-26 15:12:22.457002,2025-08-26 15:12:22.492246,0.035244,167.9881920953965,11.410361701408117,216.6453658870119,0.3269217001935402,1620.820362273102,214.10796907241587,0.24690905366596777,0.3819408647798545
