trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki,param_PulpHC,param_PumpRPM
0,49.64528274536133,2025-08-21 10:04:05.476534,2025-08-21 10:04:05.486210,191.29445946331668,13.599892835239942,170.39425192090422,0.32142220869785837,1608.5901725090916,226.7914887268759,28.10499205724127,25.968420700304375,404.63095131772513,1026.7432773043192
1,48.96504211425781,2025-08-21 10:04:05.487876,2025-08-21 10:04:05.495531,186.93929434384862,17.243540763048752,171.48355325596756,0.2843162518612914,1540.2064501603563,228.1487705801817,10.321805349586121,39.940863523372144,470.3188089381339,868.1503281446744
2,48.87649917602539,2025-08-21 10:04:05.495531,2025-08-21 10:04:05.499103,175.63944526739496,9.358956391043801,224.8040327233958,0.31823718531194456,1765.175894572712,200.89979472475903,30.466682378874786,19.91455520838436,492.7108676899509,830.3251518152165
3,49.37433624267578,2025-08-21 10:04:05.499103,2025-08-21 10:04:05.502217,167.83426177463906,18.306053791929706,233.92990858066563,0.3860234871533386,1793.0303316469292,196.06839237207305,31.26998685797399,22.506279417622245,487.18113698949526,952.1645394486627
4,49.35067367553711,2025-08-21 10:04:05.502217,2025-08-21 10:04:05.504737,174.54838012513906,12.398751261586286,185.72671625870618,0.4769010552523512,1815.9960453135106,193.67844207531158,21.65071712575617,25.98683750852086,446.676043200582,909.1422582409738
5,50.28667068481445,2025-08-21 10:04:05.504737,2025-08-21 10:04:05.507249,165.32757890394052,10.668457123408057,170.07792192849624,0.36158305589876516,1579.129359053183,208.43256911659842,9.915304455334331,42.70561915855622,504.68857400021784,1092.8335327817638
6,48.446327209472656,2025-08-21 10:04:05.507769,2025-08-21 10:04:05.509772,184.7717139716858,9.657957212996095,212.8630789785071,0.28372693186215264,1841.1081708485203,204.59646121179978,16.30917281028825,19.729048326562296,335.0771952535347,948.1029291702306
7,50.03120422363281,2025-08-21 10:04:05.509772,2025-08-21 10:04:05.511277,188.39813647207683,10.352531539902584,191.16273174450652,0.3778026891574503,1634.1594424409977,169.651803844653,14.587829084096429,20.196313278986825,356.8359580201392,894.4401680463161
8,50.03120422363281,2025-08-21 10:04:05.511277,2025-08-21 10:04:05.513786,189.04714737320253,12.405179558066152,205.78250810987564,0.44218844108484007,1674.4174652333168,215.5677123034672,5.018465293449864,21.84001438904721,511.20710727539563,923.2617801210677
9,49.06341552734375,2025-08-21 10:04:05.515289,2025-08-21 10:04:05.517327,164.36163612666087,8.349625671377177,201.1019404873022,0.31219058488921925,1593.2456980592524,170.39570662746786,12.470122896600529,40.44286232339639,535.0852725326415,754.0829891443262
10,50.521446228027344,2025-08-21 10:04:05.517851,2025-08-21 10:04:05.558174,171.2496776986179,6.906943157127984,184.2337146480968,0.42597452175036427,1710.2711952684967,184.22608665169992,3.607232180152802,46.621376925315474,568.1070159707598,1146.8420159925656
11,50.48436737060547,2025-08-21 10:04:05.558174,2025-08-21 10:04:05.596542,170.9581924577312,6.529612385696136,182.9143777054232,0.4280418574484796,1728.008074172611,186.00892770565957,4.006788416582646,46.66905592577645,567.271886778603,1140.5430172121642
12,50.48436737060547,2025-08-21 10:04:05.598045,2025-08-21 10:04:05.637839,172.15633953901803,6.65291084635728,185.95929843792328,0.4344682249364267,1729.3272116854046,183.103530295888,3.6313501930017864,46.23863510571872,569.5225440394379,1134.4373061980914
13,49.68525695800781,2025-08-21 10:04:05.637839,2025-08-21 10:04:05.678155,180.2663182154454,6.6120250470681174,195.0875667309066,0.5156637083103226,1701.7830601669807,184.02182885882087,7.19972414549561,34.31991897005807,555.8806226341076,1054.3206344033379
14,50.184295654296875,2025-08-21 10:04:05.678155,2025-08-21 10:04:05.718947,170.78728097490878,7.847692553069308,182.4212852412678,0.4283156171015259,1722.3226805892446,182.2121817258078,22.148927527834882,33.82165750914021,537.3177472218738,1146.6142560695591
15,49.932796478271484,2025-08-21 10:04:05.719947,2025-08-21 10:04:05.757853,180.1584313085098,15.293269042255151,179.222560858423,0.4770277511905996,1663.0229831319866,190.26242517354152,7.541528396188294,46.436099291695236,436.834576284511,1011.26016556424
16,49.35067367553711,2025-08-21 10:04:05.757853,2025-08-21 10:04:05.799630,175.8247972852056,7.702850361231856,216.02910146754445,0.4108110437533123,1758.6244210452987,178.01297922273938,20.68888523758504,37.2336526205861,536.2513894509754,1086.1619604927962
17,49.95676040649414,2025-08-21 10:04:05.799630,2025-08-21 10:04:05.836515,195.80414461561523,10.875104327097791,196.73632257478926,0.4640967666583618,1676.6850434883759,189.69839278268003,6.771624338508753,44.39518832654707,394.77240239199875,1103.609094403203
18,49.906211853027344,2025-08-21 10:04:05.836515,2025-08-21 10:04:05.875971,168.15558043523876,9.01080907401042,178.01095417557693,0.35934200727293475,1746.4384765587904,176.47710343827885,3.7462353483840904,40.993597946879454,562.7559174294043,1000.3285294522896
19,49.35067367553711,2025-08-21 10:04:05.875971,2025-08-21 10:04:05.918448,177.87687221762602,6.505341868321091,188.72207360488073,0.40250869694050123,1790.721795289333,212.80096449047232,9.944485469200504,31.12825419311656,517.7991718813402,1149.9276605994237
20,50.76641845703125,2025-08-21 10:04:05.920005,2025-08-21 10:04:05.959835,170.75408636188087,13.982061458682365,205.76322167874665,0.5137624453899482,1644.310517089507,187.81870300608102,18.757961895889387,15.706825807719152,469.1960285490061,1059.9528112192825
21,50.76641845703125,2025-08-21 10:04:05.959835,2025-08-21 10:04:06.001643,170.95454335862448,14.400589314730418,207.0872634142648,0.5062944768039,1640.5933812958517,187.11359062969956,18.396827644794925,17.20730390936639,472.1483523683487,1063.9029470143441
22,50.76641845703125,2025-08-21 10:04:06.002167,2025-08-21 10:04:06.042161,167.97645610991927,14.698335415985618,208.83135458054727,0.5129592027441808,1644.637995000995,176.07513596348224,18.911382494749983,16.852172051321507,470.6912346817823,1046.2242578271976
23,50.76641845703125,2025-08-21 10:04:06.043189,2025-08-21 10:04:06.082720,167.34581212225692,15.190252501068445,209.22267986416819,0.5197226581566987,1635.7382055585085,175.8394081297899,18.942218059312694,15.338152178472384,468.3060187994255,1050.6151118236703
24,50.76641845703125,2025-08-21 10:04:06.082720,2025-08-21 10:04:06.124442,168.6429468681083,14.361977332189204,220.49347657820613,0.49710636709423345,1640.159222004081,193.36179728728726,24.3499938410932,15.863485082716792,423.7389542604535,982.3567967951859
25,50.25358581542969,2025-08-21 10:04:06.125446,2025-08-21 10:04:06.168298,173.29667875187053,16.183423397463645,202.49285181228635,0.501971439423857,1555.345838822997,174.2173961450066,17.649838197434892,25.489804714206635,471.36036284568553,1062.1561247983834
26,49.932796478271484,2025-08-21 10:04:06.169252,2025-08-21 10:04:06.210418,181.88427199096392,13.762537971037215,229.35088227377003,0.49328014302466894,1615.5236204459413,200.2342459006306,24.608635199045423,17.404247256151955,462.32979575953283,1036.3822935206617
27,50.69247055053711,2025-08-21 10:04:06.210418,2025-08-21 10:04:06.253214,165.6670556982418,16.22545680013111,215.58534227048202,0.46373277737795776,1657.9422703654961,179.7684368483465,15.011548206653758,17.618395029868655,423.82303033889787,980.5982821221045
28,49.51850891113281,2025-08-21 10:04:06.254214,2025-08-21 10:04:06.293570,177.50620997581552,11.735515916454704,207.83726764603648,0.48334939336271143,1683.6932344784818,187.29809998152746,19.74276718313089,22.78342355173196,488.0901320169147,1075.2608315777459
29,50.76641845703125,2025-08-21 10:04:06.294832,2025-08-21 10:04:06.336380,169.33639155215536,13.191019638436687,197.539247308984,0.45731807231246296,1606.216389221642,173.19803102352114,24.007411015143454,25.428430007665767,408.1391318473469,1023.6700781611726
30,49.9988899230957,2025-08-21 10:04:06.337381,2025-08-21 10:04:06.378833,173.60736779738227,14.441753152396721,239.1270074566591,0.507606177412643,1572.8639556187077,218.84120255513332,27.838762216672094,28.955176499591143,385.48990666227934,1116.0466214081257
31,50.76641845703125,2025-08-21 10:04:06.378833,2025-08-21 10:04:06.421298,166.4673052988068,15.274991178743521,210.0290585791565,0.512571201615316,1632.2844740643282,179.7892183568387,18.506939293731747,15.13013478125052,454.140271754585,1045.243445258938
32,50.76641845703125,2025-08-21 10:04:06.421298,2025-08-21 10:04:06.466235,166.79842006569714,15.547760946140382,220.63518206545228,0.5161662498403399,1648.8805919937122,174.04630967727542,19.492124857671875,17.086858101351964,475.1597331372325,1070.3669662498287
33,50.69247055053711,2025-08-21 10:04:06.466235,2025-08-21 10:04:06.512603,169.7652317733455,17.02900356261608,209.80590778469198,0.5198027533386289,1615.7018585148965,168.1430327061588,15.99264261885385,18.543333147620206,440.5373406982521,1029.9171151206463
34,50.25372314453125,2025-08-21 10:04:06.512603,2025-08-21 10:04:06.554808,164.12630496844227,13.602795906831773,202.72220007847,0.4885071131254038,1690.422858818018,196.21777457169918,12.766213874470273,15.19635674092393,478.4655249171053,991.1557883990453
35,50.76641845703125,2025-08-21 10:04:06.555814,2025-08-21 10:04:06.600203,167.53364247082098,14.751291361831314,218.21733733660483,0.4993862298707651,1624.8443564365593,189.30314214966816,22.000931080174404,20.79816299428782,500.5169394827909,1116.0575033590308
36,49.858848571777344,2025-08-21 10:04:06.600203,2025-08-21 10:04:06.643489,175.56421470672726,18.044320403338897,212.20620026802638,0.454335890820321,1597.2209402401731,180.05378941469826,26.46869172559181,18.773082156929927,461.1859865942681,957.7213369563904
37,50.76641845703125,2025-08-21 10:04:06.643489,2025-08-21 10:04:06.685209,172.4157150150244,13.116920994337535,204.9476059697937,0.4809272022488637,1660.040642910473,195.31529356514235,17.93881824844827,24.13410218524873,490.970762632681,1014.8586105902144
38,50.69247055053711,2025-08-21 10:04:06.685209,2025-08-21 10:04:06.728099,170.44374052336974,16.800731248876684,226.52171240751056,0.5003027087493301,1578.8416380529209,204.179435246456,14.303950098608778,16.69972646256639,432.4286465725329,1053.5035751002868
39,50.03120422363281,2025-08-21 10:04:06.729102,2025-08-21 10:04:06.769909,182.99094316046885,11.69740492149217,193.6843828890937,0.46746318218298466,1651.0178706718903,223.8598090571423,16.08335944610059,19.037477162333246,452.6881264641303,812.0962555249066
40,48.448822021484375,2025-08-21 10:04:06.771430,2025-08-21 10:04:06.816251,177.06035419915943,14.056403003172026,199.0436418808946,0.34392403258466764,1558.2599659271204,176.00297696085408,20.153523101154917,21.714750745029875,519.042291594245,1097.407475652788
41,50.76641845703125,2025-08-21 10:04:06.816251,2025-08-21 10:04:06.861052,168.43359951282056,14.663054438895726,222.05151165050168,0.49119995589765186,1642.5927336285436,192.70047138314123,23.97541759597982,15.209246648805463,423.41959113791575,972.1441170226562
42,50.69247055053711,2025-08-21 10:04:06.861052,2025-08-21 10:04:06.904828,168.8272658475505,15.937105233168388,213.5989516977703,0.5054784489865535,1632.2744435310838,198.59900960001488,23.129388294798648,16.289489674416895,408.90522998952457,931.4849752393483
43,50.76641845703125,2025-08-21 10:04:06.905831,2025-08-21 10:04:06.950118,165.6761031496464,14.171984968165315,209.28470643548997,0.5182513308918371,1666.6386998449257,171.51445547399177,18.675661966914923,19.883544715775002,481.0301216546626,876.1909937977148
44,50.76641845703125,2025-08-21 10:04:06.950118,2025-08-21 10:04:06.996548,167.35339783373436,12.979118543459734,204.67836833547963,0.49379189367118437,1589.487088748395,192.55788530524174,26.214794338726442,17.941200654183348,464.9118012773317,1073.8666732649804
45,50.02643966674805,2025-08-21 10:04:06.996548,2025-08-21 10:04:07.042038,171.96051682242484,14.989768401692984,231.69170874374075,0.47089586467994576,1858.3347206753588,186.09370370369288,21.021032081478133,16.146841324936208,501.2350290297118,1001.2616235827285
46,50.86482620239258,2025-08-21 10:04:07.042038,2025-08-21 10:04:07.085915,169.66828529406297,12.503858778836069,223.74371436407094,0.44319355477764055,1620.071466783062,203.4770453994771,30.75355615753968,23.289249680265712,448.45459865302627,1036.439888919916
47,50.86482620239258,2025-08-21 10:04:07.086444,2025-08-21 10:04:07.129323,170.74397243561037,12.062591832962992,224.07987157139502,0.41694131157774134,1607.4332486755914,204.5799926902863,29.997876364634806,27.384416321946134,452.6978867702006,1038.0018933830877
48,50.03120422363281,2025-08-21 10:04:07.129323,2025-08-21 10:04:07.175055,174.79757506885892,12.02968283781971,224.75812214519252,0.4157455746981852,1605.8149747210396,207.41340805820053,30.22446155547373,27.870125589542663,449.41302612857896,1033.789538589462
49,50.0521125793457,2025-08-21 10:04:07.176054,2025-08-21 10:04:07.219961,173.65896136449717,10.811001272632302,225.5121088999086,0.3882599503708053,1617.8789021290454,203.33493448100626,31.125574309649277,23.506547750398163,443.3565940802278,1087.0623250516044
