trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki,param_PulpHC,param_PumpRPM
0,48.959022521972656,2025-08-21 09:13:42.140513,2025-08-21 09:13:42.152708,179.66701339266763,12.338822790537623,197.28266638649356,0.28728602103755085,1613.4064549823065,170.07097116193347,9.775342753868372,39.44539960053544,386.12254547588424,1139.6036853251162
1,50.62749481201172,2025-08-21 09:13:42.152801,2025-08-21 09:13:42.165221,172.29291694348535,11.338358374832524,173.1798936400951,0.43125055193926476,1831.9872602254611,208.15249547328028,18.812915484144572,18.27033097283239,463.38840219147534,802.3661480425992
2,48.4824104309082,2025-08-21 09:13:42.167332,2025-08-21 09:13:42.172401,180.18854585570264,10.50407974552407,203.6644282945422,0.34392572685271955,1673.2708217177546,224.9562466303829,13.543483648424138,50.93775543662204,386.5667472886158,1015.6268242147364
3,50.184295654296875,2025-08-21 09:13:42.172401,2025-08-21 09:13:42.177614,165.38554807510462,7.28568505007226,191.3857007699911,0.40063191990731517,1707.5339738111034,181.5333253463788,13.254949901049457,35.0480844491188,517.1824299089886,981.2303020892784
4,50.69247055053711,2025-08-21 09:13:42.178806,2025-08-21 09:13:42.180819,167.14161615588657,17.415207316208306,191.69174666648226,0.45043709770758844,1634.0535964215105,197.43455293649066,18.970874172581773,36.3628761779858,418.63213589161,809.9718935310283
5,47.9697151184082,2025-08-21 09:13:42.180819,2025-08-21 09:13:42.182818,176.3032388192118,8.360911819293825,229.70192971508203,0.3461198140149965,1683.6595572005185,197.59968233981306,27.02465977901929,32.90792605517166,376.0363968257511,1119.238548734255
6,49.81892776489258,2025-08-21 09:13:42.183323,2025-08-21 09:13:42.184885,194.6872752663434,13.272631496184236,193.68495285639642,0.35687825286459407,1606.2384886888908,190.3331717047836,6.477657069378543,39.873067436450995,560.4605521851271,921.8881952394016
7,49.31341552734375,2025-08-21 09:13:42.184885,2025-08-21 09:13:42.187396,172.54417715755432,7.558812432393385,177.45090082545664,0.28579213271192255,1664.674291993354,179.16348255944948,8.553950573930866,52.823596840902354,505.2427506278981,1144.6288227875507
8,47.98027801513672,2025-08-21 09:13:42.187396,2025-08-21 09:13:42.190912,169.04909039313173,16.198913114215284,207.4998913715771,0.28097561949133865,1592.2286175914114,171.5971509328748,11.015443336055075,47.839555341919485,527.7671645502769,785.3034086760188
9,49.19281768798828,2025-08-21 09:13:42.190912,2025-08-21 09:13:42.192416,194.41223372817592,15.349432935506115,201.24961287478573,0.5120243608828194,1844.4291657355102,219.45657182468315,18.012903737201952,32.551377008806845,476.1508559437616,962.7937078156103
10,49.18675231933594,2025-08-21 09:13:42.193923,2025-08-21 09:13:42.233742,186.4567868738918,18.45963684122331,224.3655283255344,0.49117238127320284,1760.0429948122107,208.92046188721048,25.443166060614605,21.070042163241126,426.3375704305029,854.6916676763093
11,50.62749481201172,2025-08-21 09:13:42.234742,2025-08-21 09:13:42.272840,164.27313185277376,11.469548458983176,169.7806245832949,0.44529597403149235,1858.0696663339413,208.73289430057494,20.645958164521197,16.949456822272555,434.6982012490804,752.6103545737767
12,50.02643966674805,2025-08-21 09:13:42.273343,2025-08-21 09:13:42.313545,170.9460402325074,14.946400855187076,180.97757089789772,0.4421158271596508,1780.3989868108279,209.56922586400987,22.602710915584982,25.109916199380823,338.8928162572461,840.983829619106
