trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki,param_PulpHC,param_PumpRPM,param_Class_15
20,21.539148330688477,2025-08-26 09:41:09.146057,2025-08-26 09:41:09.182469,177.94219239623698,11.26608923445878,219.13683992269372,0.3886580901110789,1722.0588568494532,231.3088967199833,23.030908854251138,20.285246700027784,400.2413871672096,870.8055386752015,1.058267843796577
21,26.326982498168945,2025-08-26 09:41:09.182469,2025-08-26 09:41:09.220307,174.39716265286114,13.90005320416502,223.12878839646942,0.3526613012603346,1780.0421307455144,181.68959776868232,19.84666300399334,27.984597272039583,511.6702287442606,753.8804478187682,2.022239700069251
22,28.74294662475586,2025-08-26 09:41:09.220810,2025-08-26 09:41:09.258205,169.52546214186137,16.1600477508254,226.5902926128399,0.3686298468219774,1830.3660060476284,186.33325292115143,15.158929303840825,31.13246528054581,449.2123815197705,795.7099547178135,1.548117206878631
23,27.251632690429688,2025-08-26 09:41:09.258714,2025-08-26 09:41:09.296083,169.6053408974205,16.765634442543874,234.12812919748276,0.33357682336523214,1824.1671484314707,196.61319283258658,14.65737850246198,32.22259785915717,438.8895588500528,804.142425581301,1.5701604843423393
24,28.789289474487305,2025-08-26 09:41:09.296586,2025-08-26 09:41:09.333493,170.35010122343323,17.077068854479688,227.0745520002628,0.3727697607288225,1831.109655813067,186.8297833165977,7.6187127169460735,24.052747595412182,454.68848577450655,867.7839667839532,1.3620495407867057
25,28.21965217590332,2025-08-26 09:41:09.333493,2025-08-26 09:41:09.371318,168.68104022527777,15.776747187435637,198.8389558320161,0.4002248537069393,1829.2148755846283,176.65721563539174,8.12477917883124,54.81390897645813,460.16266761560087,876.6825974826128,1.4056214857901832
26,28.190176010131836,2025-08-26 09:41:09.371318,2025-08-26 09:41:09.409201,168.66161424570475,15.80969598890265,198.02485445766092,0.39837229768947713,1823.8420826300355,175.661446650882,7.950361223356642,53.3544499908444,460.509409987645,948.6457027831043,1.422274114313778
27,22.29035758972168,2025-08-26 09:41:09.409201,2025-08-26 09:41:09.446573,164.06532099405288,17.10367431948991,202.59799637258718,0.37307295640782334,1639.8234101971552,175.45265866749344,7.899367767568056,39.912024793011184,493.74396514037466,864.9449352907681,1.2015705568215513
28,27.113052368164062,2025-08-26 09:41:09.446573,2025-08-26 09:41:09.483414,170.5467153073675,13.636042312077993,217.37704992915997,0.33700300021888346,1830.3187988634836,185.31988923009408,3.8573091210872423,24.34649975213094,461.4315818206052,942.9306004213776,1.6134577288687346
29,23.01896858215332,2025-08-26 09:41:09.484417,2025-08-26 09:41:09.522062,168.40016343224173,15.682247549788263,181.14630482729396,0.2811181197748981,1731.480383955563,175.8509412977968,7.192205952107591,43.15520748979841,479.7878400679277,1011.3074732924156,1.3444683078946245
30,26.028793334960938,2025-08-26 09:41:09.522563,2025-08-26 09:41:09.560587,173.67003005635277,15.724911741863583,195.3811641656018,0.29685147910754406,1769.7094349521935,186.0787761654922,9.59060041280925,18.673900267242495,425.1951721447035,885.7150870234002,1.9204878412504915
31,28.096141815185547,2025-08-26 09:41:09.560587,2025-08-26 09:41:09.598431,168.4264975620502,17.575393838888257,202.02874135265412,0.40165732720526987,1814.9244680018037,174.97008921913553,7.366492373363496,54.11661911652055,459.2869824039114,949.1822699472125,1.446447967161478
32,28.28697967529297,2025-08-26 09:41:09.599434,2025-08-26 09:41:09.637424,170.9968583510387,15.790602359307279,195.78574022125363,0.39755712768608975,1826.8882002394769,178.36256854019177,5.48216230099628,54.26544560578286,452.9137577769091,986.1736385954906,1.4179068576635414
33,28.55006980895996,2025-08-26 09:41:09.637424,2025-08-26 09:41:09.675781,175.25204417879945,17.232520206950625,192.00824206517848,0.43581921134927426,1836.375999507375,187.94054799988808,5.326640426729883,50.8933652101116,413.2569149427467,984.9717657311842,1.6341866652452532
34,28.55006980895996,2025-08-26 09:41:09.675781,2025-08-26 09:41:09.715132,175.19643722202068,17.43609982195497,192.06124255781555,0.4436766375734061,1843.5716388364162,187.5766859839614,3.5133332592468074,50.2523235834136,409.75068880739934,1007.2080562505006,1.6469265263124555
35,28.7347354888916,2025-08-26 09:41:09.715640,2025-08-26 09:41:09.755528,175.11751249031792,17.240212485149335,188.9379403991546,0.44026164522510935,1840.5571310710352,188.13084645782627,3.7457365365860404,46.80638370447603,404.9282416983335,1026.732010858391,1.6730176605169929
36,20.717741012573242,2025-08-26 09:41:09.755528,2025-08-26 09:41:09.795922,179.48745140315276,17.708847066026173,181.70383907625063,0.43014221130465896,1582.4119781400627,199.47984878768094,5.567911916249784,35.542108723482485,397.57677849074753,1039.5266613747203,1.747226739441676
37,28.167932510375977,2025-08-26 09:41:09.796926,2025-08-26 09:41:09.837601,175.48971056832994,18.450693457280916,207.78351512078524,0.4738280920045243,1807.9053812766697,190.59274167146498,13.64393008345874,45.990304455212794,419.7907223510209,976.0674167363022,1.8936905752417335
38,26.808380126953125,2025-08-26 09:41:09.837601,2025-08-26 09:41:09.877546,178.7326352533433,16.954644243135228,189.2475430396082,0.4614391455193933,1793.0133443933398,207.29465109915844,6.073838716012446,47.23876638246776,351.0463854377724,1043.3394374119935,1.5565906711968405
39,28.926498413085938,2025-08-26 09:41:09.878052,2025-08-26 09:41:09.917460,167.16653495097037,14.950466864272544,184.26215327566143,0.4144415287866419,1839.7015560326877,188.5805591432987,16.83327902720775,24.66536441142761,380.74728357189304,1071.7739365372754,1.7959948623601334
40,25.680387496948242,2025-08-26 09:41:09.917460,2025-08-26 09:41:09.958394,165.65481051053192,14.7963057578511,176.74518559792983,0.4132185257993448,1771.343610514054,183.48512173800282,17.190732743523505,24.64475402938748,382.79062714377113,1131.9686906204183,1.8057271520670093
41,28.989686965942383,2025-08-26 09:41:09.958921,2025-08-26 09:41:09.999416,167.2473967654138,16.364184400226385,184.74089017293744,0.43644024615785504,1839.9729594392015,188.9043146877606,17.328533173612207,51.5295475428856,366.12618303812104,1089.2177889566212,1.7138295311220881
42,28.989686965942383,2025-08-26 09:41:09.999416,2025-08-26 09:41:10.040450,166.9122519004732,16.297363737469006,179.81664434913202,0.4173911238799306,1858.326980595085,190.75599757697535,16.482281982965514,29.71510829040396,360.7918176047202,1108.6790392255675,1.96387202715166
43,28.894567489624023,2025-08-26 09:41:10.040450,2025-08-26 09:41:10.079900,166.63049248793413,16.273485594270745,176.5966455739335,0.4230787623607398,1856.6547487035803,193.56377090568506,16.432153246418977,30.117732311379765,350.4485354725134,1108.3401941852494,2.136602121440747
44,27.704797744750977,2025-08-26 09:41:10.079900,2025-08-26 09:41:10.121250,166.88728091359647,6.692794344928823,174.77721997696523,0.416606901216278,1854.99273235716,192.96477727433376,17.1923224011021,25.931556437661808,350.3982195819876,1098.9617145608272,2.1372121582764194
45,26.63675308227539,2025-08-26 09:41:10.121250,2025-08-26 09:41:10.162558,164.27049425193962,13.382277286405202,169.82487586279103,0.4216088863284572,1858.2122966407733,198.26447987172372,21.855286929144082,28.0142079258641,366.84996843511783,1071.5732400498948,1.9840463427103794
46,20.484384536743164,2025-08-26 09:41:10.163558,2025-08-26 09:41:10.205208,166.886605227522,15.129320446430691,182.3175933238794,0.4913219419344007,1683.7270225781238,201.61384179888796,20.830979418743862,33.98412021043404,351.0596154751532,1118.9371916366915,2.182715904398987
47,28.163684844970703,2025-08-26 09:41:10.205713,2025-08-26 09:41:10.248698,165.44880444960273,14.366326485596357,177.94083383636766,0.38027545081478387,1808.7636224367393,194.7369311690938,18.021286837207644,22.299559911047865,380.5582304230362,1106.2727110690294,1.9860966965167066
48,27.381858825683594,2025-08-26 09:41:10.248698,2025-08-26 09:41:10.292132,167.5191820755232,15.26383669981014,185.365954271399,0.4574639595423238,1843.4936072421892,204.55324192229307,16.44420713263678,26.061103117383578,343.3706578220015,1061.623241679115,1.8210093753366405
49,27.476978302001953,2025-08-26 09:41:10.293135,2025-08-26 09:41:10.333587,172.08301031540384,17.992441924944508,172.28048558302027,0.43108279454368653,1859.7544413913206,213.20619354921016,13.291981017502604,17.353926411657806,359.17679345188736,1089.834861250632,2.240830630621748
