trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki,param_PulpHC,param_PumpRPM
0,50.28667068481445,2025-08-21 10:35:02.671365,2025-08-21 10:35:02.674859,169.94410307008044,9.307997753985783,170.4845181676013,0.3659195323661414,1632.42938343017,187.78935259594155,24.457233506593052,47.872061369277034,490.6255461758915,913.3303969037609
1,49.92673110961914,2025-08-21 10:35:02.674859,2025-08-21 10:35:02.677431,182.9004563136008,16.01280537810502,171.56982389694278,0.44406065921484716,1545.0911398137362,176.25230319559472,19.66802626034153,52.351514711080256,488.7079389254427,1051.5801899755106
2,49.695465087890625,2025-08-21 10:35:02.677945,2025-08-21 10:35:02.680497,179.82568436797624,14.013905579695907,169.95461780925964,0.4720255112851477,1728.4211468865449,201.39130004956246,25.163315014633255,50.088320672065976,498.30031560280037,1055.444624801402
3,48.5472297668457,2025-08-21 10:35:02.680497,2025-08-21 10:35:02.683000,195.13635757985205,9.368379665161026,235.74311929753205,0.337009377798686,1648.6490937327612,231.12909808845066,25.69181472551482,38.320652282684975,536.8762699648526,939.5645938037328
4,50.08588790893555,2025-08-21 10:35:02.683000,2025-08-21 10:35:02.686004,172.59000990874887,14.485142945850605,229.5624329822271,0.5122191009778174,1839.653471786041,204.01324835774494,21.8166653116026,36.90056508306569,401.0654826214246,1143.131025986864
5,48.60559844970703,2025-08-21 10:35:02.686004,2025-08-21 10:35:02.688511,187.85497872430045,17.51772860612619,231.9746379613527,0.3235308812224403,1629.416442368967,189.21674422713932,8.363772162101768,19.508911106482984,353.7632144847288,810.8149534541411
6,49.997615814208984,2025-08-21 10:35:02.688511,2025-08-21 10:35:02.690018,187.87892901665452,13.372841593996291,173.5987707613167,0.40749186406861515,1614.7972719747024,181.81252259764258,13.456807791692299,23.997866037623574,531.3579016749882,1002.4952587042872
7,50.69247055053711,2025-08-21 10:35:02.691572,2025-08-21 10:35:02.693079,169.03734675180326,16.379070185303657,174.15620217496934,0.4461430587384738,1577.6973833219351,226.44320825264174,10.995690863601254,28.50768966870263,453.2609957733871,1078.0399561802262
8,48.37793731689453,2025-08-21 10:35:02.694079,2025-08-21 10:35:02.696122,193.45854618640954,18.49627886209152,185.86430929918498,0.3441260534466613,1665.050094604436,182.67487963157146,3.6667812763364065,40.73370276778343,352.2972528573519,1027.7582208785468
9,49.35067367553711,2025-08-21 10:35:02.696648,2025-08-21 10:35:02.698692,193.6999688783547,12.310712454882912,190.48557293907368,0.3908236957099973,1774.2701443269495,219.53682447595736,22.27918724278585,15.293418141525574,341.47381240622605,757.5856870781291
10,49.27178955078125,2025-08-21 10:35:02.699202,2025-08-21 10:35:02.735906,164.00338544931898,11.3684000134414,210.57210536950734,0.2805755833617659,1545.6690512409991,213.797130427623,30.810156320043493,28.80424616844566,416.86669775324435,1108.7186976969526
11,50.86482620239258,2025-08-21 10:35:02.736428,2025-08-21 10:35:02.780184,167.62704645014523,6.838807018423253,190.00433249138953,0.4030434710603427,1581.9036487874607,194.2839897340618,14.71303325030868,44.93912217095388,458.3789591968492,917.7746058914876
12,50.86482620239258,2025-08-21 10:35:02.780695,2025-08-21 10:35:02.824052,164.0884874485381,6.930478059970855,195.83429941824207,0.43701819900322575,1583.2356650572142,168.781012025875,14.236774878178828,31.051019611822213,441.17373633940593,867.6612209854369
13,50.184295654296875,2025-08-21 10:35:02.824052,2025-08-21 10:35:02.863353,164.96345989649288,6.830531523060439,203.5450384247861,0.4045884365747872,1707.3244286756046,169.28429968711777,15.120945716143313,44.33492585717259,433.8955307141877,870.7616513111493
14,50.03120422363281,2025-08-21 10:35:02.863353,2025-08-21 10:35:02.903559,175.82121079040203,6.786179679842223,203.56922802276065,0.4377204190256695,1570.9262532022458,168.30710414946276,17.325713587640625,32.41341100222208,457.3997244898947,857.7995696235056
15,50.86482620239258,2025-08-21 10:35:02.903559,2025-08-21 10:35:02.944419,167.98276968564733,8.670912830226762,191.4815270818994,0.4909790419991079,1589.17577191842,195.11644260907565,7.773355845489379,42.977689692080254,389.31296837022376,983.4183408221354
16,49.95676040649414,2025-08-21 10:35:02.944419,2025-08-21 10:35:02.985172,174.9453703266055,8.134576758746064,214.50114048072393,0.426590115046174,1682.7153257396187,208.51851344218736,12.850289927867875,33.171364404642304,465.29911374642035,893.0832284187072
17,49.9462776184082,2025-08-21 10:35:02.985172,2025-08-21 10:35:03.026346,167.41727145848307,10.70617834976655,183.10854125877182,0.3754736942698674,1742.8102594464654,193.3472265424472,16.53018376966475,54.78735970615246,556.2234387459042,827.2898411652252
18,50.86482620239258,2025-08-21 10:35:03.026346,2025-08-21 10:35:03.066551,172.4785687227435,6.502270575639871,197.3074939291426,0.46767814067352753,1598.329163987226,176.60362558396662,9.220334037959159,47.301791262913056,379.08814673228346,952.3192095067227
19,49.35067367553711,2025-08-21 10:35:03.067555,2025-08-21 10:35:03.109251,181.29453431167263,7.89355415518437,221.6037488954466,0.4175579179219238,1791.4368923921945,211.22370841830718,3.6751488380539765,26.307963919640414,428.0286191287245,754.424995240329
20,50.03120422363281,2025-08-21 10:35:03.109251,2025-08-21 10:35:03.149983,177.2943657152243,10.067765267990625,181.5676274315027,0.46617723662552984,1673.7709215623909,197.1234012344379,18.388751938734096,33.699847300892635,474.1579382136218,809.886185347637
21,50.86482620239258,2025-08-21 10:35:03.150987,2025-08-21 10:35:03.190214,166.7540744885757,8.346701328875618,193.89067309485054,0.5197836065965695,1600.6309870839,195.57353805169944,6.017515679538063,42.66598087696669,390.03366629462744,984.3378382793923
22,50.86482620239258,2025-08-21 10:35:03.190214,2025-08-21 10:35:03.232449,171.32169208727854,7.679662972959542,198.74864966851598,0.49558573833816727,1578.735665807986,188.76004163586205,10.833132558169165,44.96366685851467,377.03012742572156,955.0388132984284
23,50.86482620239258,2025-08-21 10:35:03.233452,2025-08-21 10:35:03.273773,166.89010851390856,9.33977814524313,189.2752777403818,0.46843304846400613,1565.595896742641,203.6189621987842,7.185204017380432,39.32605506359005,433.7312537555611,914.7869705248742
24,50.86482620239258,2025-08-21 10:35:03.273773,2025-08-21 10:35:03.315943,164.2868321529616,8.685382891173498,210.6025489811692,0.4904610407953585,1603.2396613561004,175.31063910192117,13.280279792933513,41.46130307439042,400.71390399142854,978.0363884057756
25,50.28667068481445,2025-08-21 10:35:03.315943,2025-08-21 10:35:03.355633,168.77444079749785,7.360962123445617,180.7832840860312,0.3911477102850375,1642.5029156704998,181.7762582986983,15.274984892301068,36.31890401670148,413.119127913083,854.9122150072309
26,50.03120422363281,2025-08-21 10:35:03.356637,2025-08-21 10:35:03.395961,174.07897543219315,11.35579712347025,192.4656540224351,0.48865236969666903,1545.5242484155874,191.77824870145528,10.60073255412382,46.53950876388852,442.39096850854213,903.8661352033314
27,50.86482620239258,2025-08-21 10:35:03.395961,2025-08-21 10:35:03.436159,170.70233447847951,8.710166291538181,197.33337899184494,0.42896833690144,1589.866574480262,185.08826762645668,12.892703628129153,29.771614302311885,507.6098546490154,1011.1140607801086
28,50.86482620239258,2025-08-21 10:35:03.436159,2025-08-21 10:35:03.475389,167.37140154979758,10.266128996886064,186.49733181964388,0.45199114736193685,1613.4282807840682,217.36821058576058,6.637675070346976,22.52767743626997,474.78245276780257,933.6695269062398
