trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki
23,49.858848571777344,2025-08-20 15:43:28.181518,2025-08-20 15:43:28.216558,174.72424191498737,24.638713573955158,242.2989809228189,0.4716081425117944,1586.3880451276705,200.72504046418936,0.14597134012323126,0.31431198947217226
24,49.92673110961914,2025-08-20 15:43:28.216558,2025-08-20 15:43:28.251772,181.70318046242647,18.704781448919505,226.80600536697747,0.448436256752895,1527.5655043000586,191.98272048537044,0.23032971901187022,0.4463106320152364
25,50.69247055053711,2025-08-20 15:43:28.251772,2025-08-20 15:43:28.286596,170.97239119947443,21.728952766298033,233.93039954318627,0.4824808210899,1580.2816454658746,193.0974428577161,0.3356645639874273,0.36888967280601115
26,50.86482620239258,2025-08-20 15:43:28.287598,2025-08-20 15:43:28.323132,164.73733945592153,7.627234019803733,213.0446569441155,0.4148464266039243,1535.2872529278432,186.70223584804566,0.02411192258047546,0.22312155078067467
27,50.28667068481445,2025-08-20 15:43:28.324161,2025-08-20 15:43:28.356619,163.5336590127435,8.06799547256825,209.8015838508472,0.3799978367610518,1626.965464529165,180.38402437543454,0.026228602609818952,0.22732774560691
28,50.86482620239258,2025-08-20 15:43:28.356619,2025-08-20 15:43:28.393577,166.2291793574401,7.377972507355103,192.6039072042961,0.41072708027854676,1549.2823162105658,187.5162702787823,0.08209263917903431,0.14063973589249035
29,50.120269775390625,2025-08-20 15:43:28.394577,2025-08-20 15:43:28.427803,160.46786430998725,6.930691347868166,190.235587942022,0.34414870818060694,1596.0721397934817,187.24325782077233,0.07300676283020074,0.153793707963518
30,49.34599685668945,2025-08-20 15:43:28.429323,2025-08-20 15:43:28.461633,167.01490592564065,10.271620838035119,196.0186761350899,0.3090048837659892,1652.7588832401798,175.19890543231844,0.4658012830195509,0.11066502356748242
31,50.86482620239258,2025-08-20 15:43:28.462636,2025-08-20 15:43:28.497854,165.6013583746547,5.010343161046728,203.3675724254944,0.4095099537542016,1546.501379663332,180.4982190282825,0.020502489352084315,0.13735781651074117
32,50.86482620239258,2025-08-20 15:43:28.498857,2025-08-20 15:43:28.533672,165.46215064760713,7.198918398293368,204.58047524044977,0.4004089381790281,1555.7560841407944,179.80667912358564,0.07035029669922768,0.1368481107788332
33,49.77397537231445,2025-08-20 15:43:28.533672,2025-08-20 15:43:28.575453,168.86536992382744,5.207146278548233,193.09073116859105,0.3722067746847668,1691.9115433087659,185.866528986788,0.10272419339789418,0.06028607738627928
34,50.86482620239258,2025-08-20 15:43:28.575957,2025-08-20 15:43:28.609794,162.3305985673789,5.023145006135296,177.89742648408708,0.4064325397176992,1578.990566699739,171.0334441105536,0.026702868419652664,0.2688302311850885
35,48.6538200378418,2025-08-20 15:43:28.611299,2025-08-20 15:43:28.648036,192.46945116294995,9.50334894235927,186.10203019017843,0.3242383376694046,1889.8312859815887,183.08566436939304,0.1318789281089061,0.031434543242611926
36,49.34599685668945,2025-08-20 15:43:28.648548,2025-08-20 15:43:28.686640,165.51155538782868,7.557973631986796,203.63733987965838,0.273223615252711,1609.5535222244284,177.21521832671021,0.08772469909066755,0.2269846722923948
37,50.86482620239258,2025-08-20 15:43:28.686640,2025-08-20 15:43:28.724381,168.42132093457425,6.236346082292839,197.41387466212134,0.43765658616818526,1545.0935063065842,187.67345538818643,0.3982716650262489,0.13338075179286824
38,49.35067367553711,2025-08-20 15:43:28.725384,2025-08-20 15:43:28.759875,199.16294844836278,9.113423504795701,214.8306263686846,0.39475520230363426,1826.3744550758022,194.38117474791878,0.055235892296833226,0.09821911580431478
39,49.60614013671875,2025-08-20 15:43:28.759875,2025-08-20 15:43:28.795102,160.1143985743833,10.981257079359217,220.01618189044262,0.3799778129985084,1741.1379488527687,186.92579778033684,0.27586280623009407,0.16397560886404633
40,50.86482620239258,2025-08-20 15:43:28.795102,2025-08-20 15:43:28.831934,162.69495704802154,6.263208574199674,184.7328293914242,0.410529235317714,1501.2845746580324,178.90000816918374,0.1237637247327752,0.2850999312061755
41,50.28667068481445,2025-08-20 15:43:28.831934,2025-08-20 15:43:28.868405,165.4421011609204,7.2818762459791975,205.77114648431424,0.390531088651918,1558.5532633149355,181.2320045669786,0.05949245594613487,0.12896869722723037
42,50.86482620239258,2025-08-20 15:43:28.868907,2025-08-20 15:43:28.903127,164.92510272304904,8.479662525508568,200.76777355071223,0.40402602599393944,1539.3950857658817,179.03544464888364,0.08437068162405514,0.06105181647552066
43,50.188262939453125,2025-08-20 15:43:28.903127,2025-08-20 15:43:28.938003,166.37479900747917,13.365268617919947,206.67865256749454,0.39444152930924725,1570.669863678914,173.70920989759583,0.16145600479101163,0.20650464147254408
44,50.86482620239258,2025-08-20 15:43:28.939591,2025-08-20 15:43:28.975745,162.29648032878433,6.8148237743481275,194.0848868212035,0.4357773720251982,1518.3840045783393,183.54677491492367,0.022649736967762065,0.14154203290850592
45,50.86482620239258,2025-08-20 15:43:28.975745,2025-08-20 15:43:29.011888,167.7323226867696,5.66040601358308,212.94641551559386,0.4603662692296764,1593.6447447377286,184.76217469283034,0.11215522698857086,0.11675922125783436
46,50.86482620239258,2025-08-20 15:43:29.011888,2025-08-20 15:43:29.046616,169.65954054447235,9.647289086996738,199.94281399641753,0.41676143259783927,1549.8266209314343,188.52329138744267,0.06361585956116823,0.24121394380688443
47,50.03120422363281,2025-08-20 15:43:29.047662,2025-08-20 15:43:29.082960,174.55882749034959,7.711373767408037,204.52270588225247,0.3641863013215199,1632.7810202518237,173.46832018767861,0.04815403721297525,0.17192400917285783
48,50.03120422363281,2025-08-20 15:43:29.083970,2025-08-20 15:43:29.120198,177.59267341280045,11.034728072066821,217.9009963665588,0.44556821301018423,1517.6746906527405,175.70184799351676,0.43960025839451716,0.20205170646039347
49,50.03120422363281,2025-08-20 15:43:29.120198,2025-08-20 15:43:29.156335,179.5397927920863,6.064671759845076,189.6431750509692,0.4828734170903619,1606.93952839045,178.1428999228426,0.045538649318495605,0.0887305167630647
