trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki,param_PulpHC,param_PumpRPM,param_Class_15
23,28.304340362548828,2025-08-26 11:37:04.415435,2025-08-26 11:37:04.462760,186.1836278883003,14.803682950028678,206.49492232556932,0.32448415423924404,1825.3241034849323,177.31972573858263,10.547060643145763,43.557309133063384,357.8799543709893,876.5142859218025,0.926970505976448
24,26.946802139282227,2025-08-26 11:37:04.462760,2025-08-26 11:37:04.511709,186.99087970744262,14.936418264942903,189.34343002388695,0.3297276952064069,1788.739738018512,176.00854468501242,5.361666904675276,42.618003844914206,401.1302972219647,850.19161312384,0.939477519276284
25,21.751705169677734,2025-08-26 11:37:04.511709,2025-08-26 11:37:04.557067,180.08766195932583,15.202153700296192,204.73231991007788,0.28854902304812147,1657.3024935984881,173.6164780253844,16.1946679635298,49.35209267198668,363.93404762880095,786.5415261812336,1.308885100558266
26,28.934782028198242,2025-08-26 11:37:04.558570,2025-08-26 11:37:04.604584,193.56770307200182,16.761254055182107,201.7415340035844,0.32159650313273624,1832.5989364303703,181.70167002907118,6.284801337779232,45.230072803929986,357.74260005346355,909.6553558143822,0.8498350183986139
27,28.84343147277832,2025-08-26 11:37:04.605584,2025-08-26 11:37:04.651476,192.98839933282684,16.55064652057923,200.64289604608803,0.3419330526791237,1837.3144595710392,183.07321811104725,5.438188023478052,46.620024467313144,399.8695717114268,1005.2761121325527,0.8077075338473783
28,26.672443389892578,2025-08-26 11:37:04.651476,2025-08-26 11:37:04.697944,192.80811877316214,16.900571371950882,201.29799174785683,0.3689953591004222,1783.5075548256057,185.0077792685714,15.175921016113476,46.517964909764416,400.48841310983175,1007.8149233896371,0.8129128347498448
29,28.864765167236328,2025-08-26 11:37:04.697944,2025-08-26 11:37:04.746331,180.6901031145314,16.64945353918855,185.9915682964276,0.34170139082050915,1839.999249131781,182.0544762080999,6.162501732521188,40.76713880266824,395.0752108462529,1028.35733603107,1.0007247043756098
30,28.68475341796875,2025-08-26 11:37:04.746331,2025-08-26 11:37:04.792631,180.7111895413938,16.77392614739373,185.2507550830666,0.4363002840845334,1845.220360946996,182.19861639072545,7.047413814804054,46.32837235815914,403.1051325734663,1143.36854568185,1.0324767547310907
31,28.627595901489258,2025-08-26 11:37:04.793134,2025-08-26 11:37:04.842550,179.59132023964455,16.816680331209582,184.3918769769028,0.4556391940409619,1840.928669130066,180.62904928563157,7.116886367935882,46.245087406537735,407.00562108069164,1137.181868891446,1.02842278350113
32,28.338722229003906,2025-08-26 11:37:04.842550,2025-08-26 11:37:04.890533,180.16697935185246,16.103809224609247,171.58187483819296,0.4395756551356419,1843.6213390689038,174.08533517700118,11.855142978305492,40.49457406697618,443.1406172324576,1022.5012106596657,0.8225636563773725
33,27.7335262298584,2025-08-26 11:37:04.891035,2025-08-26 11:37:04.941027,176.61224260883384,18.46532270224465,175.85590233698403,0.3403034174295495,1792.9309836039217,185.2465233294398,9.290290373337438,34.47165593619249,389.67794402542455,1022.5152310211863,1.0607149866198995
34,23.245391845703125,2025-08-26 11:37:04.941560,2025-08-26 11:37:04.989342,172.3538198944708,17.38924835762494,186.6791718469634,0.38943845654791276,1735.38266940742,168.96102337865568,6.345877375564711,51.508489276578615,421.22940605516635,1147.001923496987,0.8107820903192696
35,27.641708374023438,2025-08-26 11:37:04.989342,2025-08-26 11:37:05.039230,181.93894902594607,6.591323317443236,211.42497299000752,0.41742664739663304,1839.7101534734238,180.56471944035326,13.866342783327244,46.950758256787935,369.4409108727252,985.2341982658709,1.0462394996287623
36,20.8436279296875,2025-08-26 11:37:05.039230,2025-08-26 11:37:05.088638,176.9766155725138,17.20994840329895,169.15964229954304,0.47274801518670495,1542.5281292516763,207.01882343332858,12.44700330672697,40.24063248117008,393.23189030023326,905.9237988829473,0.7111505408384731
37,21.040000915527344,2025-08-26 11:37:05.088638,2025-08-26 11:37:05.135060,186.86950453955345,16.298254572020078,176.8182321148635,0.3521946527133306,1566.7621997651204,201.3925570280874,9.191673521739908,36.342621371851486,434.6929855019239,1068.406431951062,1.2899495271110664
38,20.8436279296875,2025-08-26 11:37:05.135060,2025-08-26 11:37:05.184944,178.14366060971494,17.980879695161367,182.57627211865747,0.4105704288510903,1673.8785345621018,215.08370746304044,20.03416350900428,44.735698093708585,416.0568027587126,1046.6600506268364,0.8749073090116369
39,22.26331329345703,2025-08-26 11:37:05.185945,2025-08-26 11:37:05.233812,171.04592381307526,15.43812368637866,186.27230323182954,0.37213653231026605,1710.9910428969729,184.57212828700585,4.690436123339533,40.89332178392123,453.81353037990186,1094.1538235766825,0.7603190511543539
40,24.193906784057617,2025-08-26 11:37:05.234814,2025-08-26 11:37:05.280730,183.0301171394172,18.486606134763807,194.2849155388884,0.3420896182188253,1747.9799802265013,174.9719170412582,6.208956406428623,47.948621546575495,569.5387693626325,935.2389488573502,1.2286258485072454
41,28.627595901489258,2025-08-26 11:37:05.280730,2025-08-26 11:37:05.331112,178.2969169414847,16.84970670983753,184.0613990041194,0.44683778732541607,1839.5269191033458,180.01696768757338,7.691378389414822,51.43023753693183,407.2739788277432,1122.2294053900057,1.021857899370009
42,28.824758529663086,2025-08-26 11:37:05.331623,2025-08-26 11:37:05.380135,174.75901745919472,17.442076795872055,174.6884725877223,0.4633818327482859,1841.904049648371,181.78469721825488,7.0770274590819024,45.62722507083666,371.1156664139948,1147.7972807976487,1.0165048167855264
43,28.824758529663086,2025-08-26 11:37:05.380135,2025-08-26 11:37:05.430610,174.24248215850557,17.683445835669826,175.29262746537458,0.4978299799567216,1857.8041098713225,182.461951730498,9.08631545205348,45.32862235844641,373.26158470266375,1081.6601133888526,0.8601591872873277
44,25.948640823364258,2025-08-26 11:37:05.431113,2025-08-26 11:37:05.479425,171.22373323756702,17.67209966627659,177.3190410459804,0.5108493360083822,1772.8117158000744,177.6067701201636,8.827540252113742,38.40089482287007,373.4976783292409,1075.2440780617255,0.8703698342005519
45,28.78742790222168,2025-08-26 11:37:05.480425,2025-08-26 11:37:05.528311,167.60336232931928,17.401328619059072,174.04624925185183,0.4951134076946214,1857.6570889621364,170.92230313671845,4.911722253611254,44.53493012840721,347.0624251146058,1048.4489238077915,0.7425762893784205
46,28.460580825805664,2025-08-26 11:37:05.528311,2025-08-26 11:37:05.577098,174.21685199786927,17.90744077491883,180.55706331687716,0.49094893897111347,1803.7628866892076,186.2371839026478,26.904471827444443,36.420376639309545,344.2060244636427,1079.6373355736314,0.8685271354993284
47,29.07101058959961,2025-08-26 11:37:05.577098,2025-08-26 11:37:05.627014,175.86516293161995,16.22529638054612,238.9602043868168,0.4637409359451631,1828.9952613237408,182.9091413595575,3.585252307673847,41.417423009005745,379.1778786852905,1114.7077407851416,1.099483343093653
48,28.48167610168457,2025-08-26 11:37:05.627014,2025-08-26 11:37:05.677301,176.07275359817376,15.729331605595677,240.77870057831217,0.4745421680342062,1825.1232996574079,194.374928511293,3.5982526216036756,39.742844928258904,478.54631236394334,1118.5061877340625,1.1678985900699546
49,26.849328994750977,2025-08-26 11:37:05.677301,2025-08-26 11:37:05.727663,172.34409304646488,16.07597074816468,226.2056651438407,0.4577978668981012,1799.3815485792986,224.61619433403968,4.9719428617944,41.3942800955827,393.1053183461369,959.9087399216914,1.1006801942465614
