trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki,param_PulpHC,param_PumpRPM
0,49.947914123535156,2025-08-21 09:58:06.938331,2025-08-21 09:58:06.941094,167.31368312923837,16.187558270798977,182.2934874220246,0.35090195004731173,1661.901454724643,204.95866681890544,15.664195188570368,50.726542897828864,415.576440863296,913.5842028530883
1,50.67833709716797,2025-08-21 09:58:06.941094,2025-08-21 09:58:06.943669,169.68395271537253,8.051999807873763,231.41998242651619,0.47811785893422487,1658.5579430637522,199.72212859790434,4.499147001658942,38.04522771386422,544.7823515080706,793.0792522980119
2,49.651092529296875,2025-08-21 09:58:06.944189,2025-08-21 09:58:06.946259,187.55230985584726,9.38039996920671,170.40844580439747,0.4941489477619211,1711.0912638506325,196.28907441911093,18.114537800235624,42.30958179869562,568.1495321348148,757.9883571184165
3,49.858848571777344,2025-08-21 09:58:06.947322,2025-08-21 09:58:06.949330,174.6292414020145,17.20464444843223,183.4519190433091,0.3955090363604718,1575.9927024622443,187.48735306952295,15.87447250227844,53.85091356348793,486.0068057320022,1121.5691369377223
4,49.9462776184082,2025-08-21 09:58:06.949834,2025-08-21 09:58:06.952383,166.54630370006177,9.194393788427579,191.38831442538714,0.35850799917325227,1761.4433789191337,191.06953852894924,25.856219581937143,26.570771359059385,569.1585144449899,755.7627466244527
5,48.685829162597656,2025-08-21 09:58:06.952383,2025-08-21 09:58:06.954395,170.55060591897362,8.434103967349605,195.72902842837652,0.29698263994673724,1578.4621165280014,226.9077689607792,17.65328988613955,42.99113551512486,506.12560633247415,1140.194828791432
6,49.952491760253906,2025-08-21 09:58:06.954395,2025-08-21 09:58:06.957027,171.26768260794316,18.49149383767383,212.76830176727685,0.47039552248831995,1834.7805827335021,186.101421983322,4.442745593571611,20.17849692000587,497.9933775911014,820.2614067625673
7,48.51327133178711,2025-08-21 09:58:06.957027,2025-08-21 09:58:06.959538,175.02814511375163,14.099023898258727,195.95936703884863,0.29753215608061234,1852.1426200324624,200.29401826912397,25.699257840437703,54.603704247230894,542.919611696842,1092.4187712112544
8,50.03120422363281,2025-08-21 09:58:06.959538,2025-08-21 09:58:06.962520,177.88719545824762,10.854585795779414,237.4585254013013,0.4858166292287468,1609.5834073818341,196.5770628546622,12.136511656581447,15.704612166483724,429.1489927944438,778.3770256759851
9,50.08588790893555,2025-08-21 09:58:06.963024,2025-08-21 09:58:06.965601,170.4237457515713,14.191404199413714,198.05989221952214,0.5040800988539715,1793.9070085627586,214.45601371221807,21.00172922422294,36.77136880535636,504.82350994404277,916.031182271729
10,49.51850891113281,2025-08-21 09:58:06.966115,2025-08-21 09:58:07.004467,185.61357190911443,6.932421188284105,239.00472674397838,0.44412479491272444,1690.2786515002076,170.76167714018857,3.531197581095517,30.149628701187453,352.73557943583603,979.4609864850547
11,50.08588790893555,2025-08-21 09:58:07.005468,2025-08-21 09:58:07.044901,164.661436909314,13.14610057353264,217.196925670666,0.5168637338969923,1772.6986497435032,215.47668601982636,30.257796253981713,36.876023147686645,520.1384830297343,888.4727831717843
12,49.19281768798828,2025-08-21 09:58:07.045927,2025-08-21 09:58:07.090955,181.26716706258,14.838682130457055,224.04901613850546,0.43726817765115805,1770.3875385928436,215.26781865376262,8.93023132710979,37.01739877851245,453.58774611368005,1008.7296953550712
13,50.03120422363281,2025-08-21 09:58:07.090955,2025-08-21 09:58:07.133810,195.81941767578488,11.78320180504356,205.80098056541175,0.4487268560868122,1635.608020918707,211.65570626076334,22.54056775890723,42.60284707131479,464.72450096606457,847.5512525828109
14,50.184295654296875,2025-08-21 09:58:07.133810,2025-08-21 09:58:07.172738,170.67808154081087,11.840907226958759,226.76234342434327,0.5173590542646685,1724.849559371477,231.1123182278071,21.52846557278083,31.606555492479437,534.1687909500828,1025.3683743546076
15,49.35067367553711,2025-08-21 09:58:07.173744,2025-08-21 09:58:07.214218,182.16255216206304,10.565613962899066,227.3636619221982,0.5199961195442314,1712.5542303407717,224.7420713942259,11.11748496266609,30.550919800272894,534.8920495028957,1036.6320616793766
16,50.03120422363281,2025-08-21 09:58:07.214747,2025-08-21 09:58:07.254506,175.2737451838275,6.719397366339887,229.43720269862152,0.41159846242928577,1659.4302291073818,179.55276527683426,31.420867647459268,23.659433153732714,385.4368807646806,1063.1313877348919
