trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki,param_PulpHC,param_PumpRPM
0,48.24577713012695,2025-08-21 10:40:05.844094,2025-08-21 10:40:05.846688,173.27547645218326,17.76613913930353,206.85970232607286,0.290552283072503,1551.8447364274532,230.16585747077556,19.334053753159573,37.981791149347934,455.36303655987143,1095.4694665812606
1,49.99155044555664,2025-08-21 10:40:05.847653,2025-08-21 10:40:05.849155,193.91524521669376,17.915922023792117,178.28829864300758,0.3650836023230062,1567.3398673692993,179.53757441401035,7.006382338828137,30.360746902153352,517.6833765602996,833.1401852875359
2,50.03120422363281,2025-08-21 10:40:05.849155,2025-08-21 10:40:05.852167,175.83810023150173,12.312361410399415,229.76274931226672,0.40721991924832746,1609.669176255719,168.49397315008628,21.79951045938697,27.235725816738604,510.533546565661,830.4501219093695
3,49.9462776184082,2025-08-21 10:40:05.853171,2025-08-21 10:40:05.855192,172.54001609434474,11.067259034705824,191.10422137969587,0.38606631817403275,1854.302739148813,217.2898944044921,17.915697550422617,24.565861457250627,566.5339121705906,972.7497319814273
4,49.997615814208984,2025-08-21 10:40:05.855192,2025-08-21 10:40:05.857701,194.44242176118505,15.50572570057075,219.09661679864408,0.4596277781243905,1595.7842876571317,223.64924697294782,25.03753063166861,49.070179604039524,533.9640271462881,793.293702160373
5,48.8210563659668,2025-08-21 10:40:05.857701,2025-08-21 10:40:05.859767,193.06260705722718,7.8664878185349405,233.23396758647002,0.3001983561150253,1854.5703787799055,184.51813397222696,10.645651322863582,37.913159201157335,547.9839456692459,1111.4359792103887
6,50.03120422363281,2025-08-21 10:40:05.860773,2025-08-21 10:40:05.862788,194.97898617529628,12.117382376476943,196.13391694698817,0.3826072540666141,1605.3182752365049,173.23636640734787,6.968824007702502,41.433496042358165,383.82758547122046,818.4026308996719
7,48.736759185791016,2025-08-21 10:40:05.862788,2025-08-21 10:40:05.864838,183.39659994897295,7.861647363905482,172.29798902359906,0.3339097538551647,1700.495044143464,185.4801734732486,25.3831087017626,44.97926393231862,400.5247089125005,879.7194719940744
8,49.92673110961914,2025-08-21 10:40:05.865843,2025-08-21 10:40:05.867843,190.61490837456205,16.155626570568824,197.5657510823272,0.5002773378816617,1650.5393005740082,227.76414399061036,12.039289884708122,33.01465838306724,367.6671625287665,845.4116841900033
9,49.35067367553711,2025-08-21 10:40:05.868535,2025-08-21 10:40:05.870597,175.39673586088995,6.65958450613287,211.140331558787,0.3757188672967475,1796.6961295049146,215.50408036141854,6.223001226751455,44.69969348004878,496.44815215824525,919.2798415475918
10,49.51850891113281,2025-08-21 10:40:05.870597,2025-08-21 10:40:05.910456,182.67756621571766,10.297998339995601,240.0748457644428,0.44209151739466973,1698.1412334093154,199.73612463687212,30.797453192106943,17.545458505789064,460.32109271721515,1004.5411684797601
11,50.76641845703125,2025-08-21 10:40:05.911087,2025-08-21 10:40:05.951918,165.85227078277703,13.261759857914617,222.89709539758417,0.4240271362840294,1625.0735397645683,168.0372814834833,13.786751550824192,25.086798645263343,331.71801174692416,751.8244423629211
12,50.76641845703125,2025-08-21 10:40:05.952423,2025-08-21 10:40:05.995703,165.8077840276479,13.945064618014229,224.96051448207936,0.4348379145318304,1644.2342932981846,168.16682907948075,13.993549555460486,23.670781963534644,420.4864429364956,753.9236147504781
13,50.76641845703125,2025-08-21 10:40:05.995703,2025-08-21 10:40:06.035478,164.01659717341602,14.779288646344776,220.55431574897852,0.4432237947512364,1671.0854663639623,192.558238239206,13.534167604116979,19.59639066408601,343.1602566076131,754.355222086811
14,50.08588790893555,2025-08-21 10:40:06.036478,2025-08-21 10:40:06.075838,165.6048687584739,13.961660680621348,222.5934379067798,0.49095754565434746,1759.6584078767291,168.2384589675368,14.445358441461993,23.36433273381694,418.4885097262165,754.4793898655926
15,50.76641845703125,2025-08-21 10:40:06.076838,2025-08-21 10:40:06.116744,169.00882542062294,13.726807910293408,214.11746442830386,0.41913885520641586,1644.2505021442723,177.93758360529608,9.986389324986117,15.225310349382418,330.8733058236897,1049.1273722057101
16,50.184295654296875,2025-08-21 10:40:06.116744,2025-08-21 10:40:06.153497,168.3177279190419,9.527620803575605,228.26363125409708,0.4809131277061649,1735.889721081396,204.4282892036006,15.196508928851365,29.206637195165364,429.456771640012,900.7746754695788
17,50.76641845703125,2025-08-21 10:40:06.154498,2025-08-21 10:40:06.191829,169.21910767488384,13.44985064322896,239.27329413647178,0.5156775520959492,1628.03680591474,191.66779279269068,16.933557422195864,21.848424050345393,479.7681462123958,784.9283514072179
18,49.41403579711914,2025-08-21 10:40:06.192829,2025-08-21 10:40:06.233622,178.73049371199534,16.613954624107425,204.2198437445727,0.428354547453603,1690.3236322645116,177.795724990682,21.25112378263602,26.194720312918033,364.88196848135505,873.6524464305209
