trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki,param_PulpHC,param_PumpRPM,param_Class_15
0,24.85428237915039,2025-08-26 11:36:46.156286,2025-08-26 11:36:46.164821,179.3294237984841,8.43579563001546,224.65917956651685,0.4289360684147234,1789.736801228365,205.1787319654763,25.99205661904287,28.45424311688788,548.1725259088904,1125.1196049370155,1.2215552261059253
1,21.891090393066406,2025-08-26 11:36:46.165925,2025-08-26 11:36:46.173452,180.18836734249518,9.67203853286005,178.458101813022,0.45695369149931186,1684.1339297057611,168.471313108505,22.24490494680329,41.8471210309894,346.9199973645006,825.2983887646405,1.6630093250280056
2,22.74089813232422,2025-08-26 11:36:46.174459,2025-08-26 11:36:46.179484,171.2238913023392,18.201175958002196,211.96826701280287,0.36780216283827294,1571.5974403756231,188.85876243121803,9.293217477213284,38.16600767567638,398.4042533301181,782.1744033676921,0.7323325063821073
3,23.894271850585938,2025-08-26 11:36:46.179484,2025-08-26 11:36:46.183111,185.83603613196811,10.361055462535354,177.93521677448612,0.499784128246578,1741.9974588442537,206.29001771569872,17.40154979439566,48.5339081800919,387.33584839491584,788.1484284373668,1.3012683734252386
4,25.61025619506836,2025-08-26 11:36:46.183111,2025-08-26 11:36:46.185115,165.76925192990242,12.469840665121938,207.20140089262077,0.4863728419828445,1797.595791749788,226.90669093722846,18.522530507590385,54.47040585311919,395.7549078861932,886.6378130323203,1.0190647995710913
5,22.437463760375977,2025-08-26 11:36:46.185115,2025-08-26 11:36:46.189131,171.52294163459217,17.977588414659692,232.14589357830795,0.49104222504765943,1680.7952568377088,184.54431270441162,25.76289466898094,21.169522794290305,501.9496162531446,1109.9938842482838,1.0050952749950193
6,25.846355438232422,2025-08-26 11:36:46.189131,2025-08-26 11:36:46.192205,166.18770775581135,9.793437711603536,190.04859949007866,0.48419086682773843,1837.801885847322,197.98010045344984,19.141555214014993,33.44396932584116,484.34225400125206,1095.0213590887533,1.7276505752469937
7,22.436418533325195,2025-08-26 11:36:46.192710,2025-08-26 11:36:46.195793,185.11131305307345,16.100528720127127,222.95427424091804,0.303005449414658,1577.8491427378688,178.23200532202017,24.727437619942105,36.09295204204185,373.5809987642238,923.5910558609585,1.0724475091504448
8,21.666915893554688,2025-08-26 11:36:46.196297,2025-08-26 11:36:46.198828,193.96803416580298,11.023512817938471,187.42162713864377,0.29641343976903206,1665.9721703353264,173.78870026369503,27.1880443117044,49.805637710325676,522.2489231516313,877.1685826411479,2.1542227995645034
9,25.726869583129883,2025-08-26 11:36:46.199829,2025-08-26 11:36:46.202340,164.61978470334074,12.27609521185424,208.36333312470407,0.2807200454847074,1832.0969200357565,219.2194805536187,10.39671961841499,20.474878582681928,564.0534248680462,878.9670438646058,1.5679864423698548
10,25.858442306518555,2025-08-26 11:36:46.202340,2025-08-26 11:36:46.246813,172.81931630406453,7.790317377913765,194.7315915609187,0.3872903795628727,1859.0915181085352,196.20716996681705,5.267183917978855,31.078857641368053,461.0202115489477,1018.5875667966233,1.9515276211737107
11,25.846355438232422,2025-08-26 11:36:46.246813,2025-08-26 11:36:46.291582,171.23142320288306,7.029421181165934,192.9072616705409,0.38179853819440035,1856.1204426260765,200.2029970409274,14.923036470349967,29.571222932201152,454.28717975720593,1030.954270334159,1.9999143412786462
12,24.67113494873047,2025-08-26 11:36:46.292090,2025-08-26 11:36:46.337429,175.98470404678835,6.555919353149644,190.10864325269222,0.3491072774957851,1745.0215762451376,193.75632530525564,31.253884777643712,29.187312116967497,470.26547751783636,1019.3211430805611,1.8404840468923513
13,25.777938842773438,2025-08-26 11:36:46.337429,2025-08-26 11:36:46.384302,168.04705964852565,8.323914227510308,169.8169745352905,0.4184882041192935,1858.8626641415349,212.617902287327,7.003833843288018,15.632205751105225,432.24432255568064,1039.5320903441511,2.250854830717145
14,27.023412704467773,2025-08-26 11:36:46.384302,2025-08-26 11:36:46.429413,175.15603353597086,14.530154824570936,199.97448445653336,0.4497763589855058,1794.596298499627,194.39764075077073,4.129696372683277,31.461190117935015,491.1369122467574,982.4613100319991,1.815979254713581
15,27.210533142089844,2025-08-26 11:36:46.429413,2025-08-26 11:36:46.474125,175.9270811066945,15.161904494037385,198.89958846237607,0.446480166896182,1781.2501950836916,186.37185896727902,3.8424970501779203,23.860855475847373,427.9951858880585,977.2988191968275,1.934572711468968
16,24.033357620239258,2025-08-26 11:36:46.475381,2025-08-26 11:36:46.515788,177.15075053948266,14.899614644316763,200.89182957729028,0.4556434626677047,1746.1667878171236,185.21864907026986,3.688208157143861,23.90718598820756,429.45269690482195,959.3900509373277,1.401305658462464
17,27.019636154174805,2025-08-26 11:36:46.515788,2025-08-26 11:36:46.553908,183.6279312450933,14.10635127640452,214.83667355132593,0.44849449093329175,1800.8028559664085,179.50270255616155,12.071536682134816,24.767738704907323,517.7835987598045,970.9088758840101,2.0371332234758666
18,20.71898078918457,2025-08-26 11:36:46.554937,2025-08-26 11:36:46.595834,190.43437638236722,16.02161702118194,199.45937183716111,0.5152963044721715,1624.9466849747605,211.78336951873604,7.412074150015166,15.891457794046048,428.3770407056457,1067.3399323019094,1.798063363609139
19,23.349884033203125,2025-08-26 11:36:46.595834,2025-08-26 11:36:46.636687,175.75845090558124,14.183558645110843,215.81179344367234,0.41711057859858064,1723.1143245544938,189.33160970697514,13.021524321413066,41.62501455307145,336.18095024049217,987.6313278311602,1.4767658884721468
